0, 0.42423004475043063, 0.33670391477643785, 0.3670300298980098
1, 0.3242469665619675, 0.29061980815480964, 0.3233860639183904
2, 0.30041294644483696, 0.2764152612248955, 0.30767576163350063
3, 0.2838180128228316, 0.26668123199693744, 0.2947581537445857
4, 0.28158946325983036, 0.2658666492599042, 0.2930351490486298
5, 0.2802841178061818, 0.2644760421765327, 0.2918553687097417
6, 0.27738365039447155, 0.26243083892109415, 0.2889555709335278
7, 0.27549512912995633, 0.26139601629062487, 0.287815345479363
8, 0.27409854391298116, 0.26126386866426415, 0.2876189481266239
9, 0.2741460821247175, 0.2606687785176006, 0.28698181625451874
10, 0.2731738863104569, 0.26086634441900747, 0.2860815623400028
11, 0.2732087577963423, 0.2610630949133508, 0.2858949114378418
12, 0.27283323965266754, 0.26090626081812923, 0.2855611765442642
13, 0.272615745181455, 0.2605432729143593, 0.2852435802340575
14, 0.27166004688916473, 0.26027477941254173, 0.2848870563454182
15, 0.27250490290169177, 0.26043400134917083, 0.2849583237596351
16, 0.2720962931053997, 0.26030806486552494, 0.2849211792620962
17, 0.27218788441480574, 0.2606368910876353, 0.28535564920095113
18, 0.2718532961134124, 0.26044701699537276, 0.2850444878144758
19, 0.27134986304228886, 0.26022140300442076, 0.28482930754477004
20, 0.2713657179011308, 0.26014362085659576, 0.28379942432131305
21, 0.27190000241882867, 0.26001261154897154, 0.2830960174481451
22, 0.2716398325618473, 0.260057000558594, 0.2833036827998153
23, 0.2710363115796465, 0.26008499030571647, 0.2830672541477308
24, 0.27089243108457217, 0.2597517454189231, 0.2825983992659459
25, 0.27121958380763367, 0.2598905283722027, 0.28277914788169956
26, 0.2707826177470993, 0.25982657967381606, 0.2830869839040091
27, 0.270712244120234, 0.2598847107397161, 0.28295458071463625
28, 0.2711524895328196, 0.26014684105254554, 0.28333794365515413
29, 0.27076720345244276, 0.25953609021573837, 0.282498800064137
30, 0.2716966464975557, 0.26002358924500446, 0.2825936040612975
31, 0.27135417111886817, 0.2598740115014584, 0.28161868554859043
32, 0.2706065521515237, 0.25974597629318197, 0.2813982687839225
33, 0.27073882580083447, 0.2597455101304359, 0.28172794354855524
34, 0.27075434117607133, 0.26001238481677846, 0.28182598347838966
35, 0.2706174200132396, 0.25952745837278424, 0.28146695983541226
36, 0.27079632462999764, 0.2597075937331336, 0.2814871757339253
37, 0.2699290806415932, 0.2593604362350477, 0.2813631894111979
38, 0.2707652488571741, 0.25949132872628, 0.28099964607894373
39, 0.27077326942274116, 0.2596799273450288, 0.2814816593113992
40, 0.2709425463572549, 0.2597845561470812, 0.2812621756379032
41, 0.2706607052966921, 0.25998776023123943, 0.28066593802314443
42, 0.26995930098977117, 0.2598903447857959, 0.2805017709074684
43, 0.2706087937108037, 0.25999552352205024, 0.28031492857037527
44, 0.27086966934308626, 0.2600284355469115, 0.280743838875042
45, 0.2708775935955112, 0.2599058969922065, 0.2805874444271751
46, 0.2708087015764823, 0.25996075889086223, 0.2804196670014218
47, 0.27057368819269356, 0.2600220884519701, 0.28029851234574693
48, 0.27054647087179795, 0.25999617022319765, 0.28067279768874726
49, 0.2705812477477533, 0.259838510397469, 0.28018234534835895
50, 0.27043479719123414, 0.2600907260200841, 0.28055757815061155
51, 0.27094118630742975, 0.2602692694292236, 0.27975973091265893
52, 0.2705851660531971, 0.26037360689562017, 0.27949819664955255
53, 0.2702004695563949, 0.26015072637866365, 0.27965846346341644
54, 0.27028065461019884, 0.2602331202147634, 0.27951975184193306
55, 0.27018419804055405, 0.26013401031317934, 0.2794012137021722
56, 0.27089529860928063, 0.26037865408977506, 0.27967030542162624
57, 0.27084422481707093, 0.2602303582299406, 0.27972557500053735
58, 0.27023561003312685, 0.25999441792805983, 0.27947109929967917
59, 0.270106226524692, 0.2601263055181592, 0.2794164920999956
60, 0.2704180563354791, 0.26031800832894675, 0.279740431392379
61, 0.27053692355938647, 0.26033975800914894, 0.27865199017988124
62, 0.27093561909050684, 0.26041731400538837, 0.2786780091568348
